[ 2017-05-30T08:14:10+08:00 ] /JSJD/mobile.php | INFO: Tag[ app_begin ] --START--
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 220 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 154 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | INFO: Run ParseTemplate Behavior [ RunTime:0.011777s ]
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | INFO: Tag[ view_parse ] --END-- [ RunTime:0.011831s ]
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | INFO: Tag[ view_filter ] --START--
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | INFO: Run ContentReplace Behavior [ RunTime:0.000224s ]
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | INFO: Run TokenBuild Behavior [ RunTime:0.000251s ]
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000110s ]
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | INFO: Run ShowRuntime Behavior [ RunTime:0.000278s ]
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | INFO: Tag[ view_filter ] --END-- [ RunTime:0.000977s ]
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | INFO: Tag[ view_end ] --START--
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | INFO: Run ShowPageTrace Behavior [ RunTime:0.000256s ]
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | INFO: Tag[ view_end ] --END-- [ RunTime:0.000291s ]
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | INFO: Tag[ route_check ] --START--
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | INFO: Run CheckRoute Behavior [ RunTime:0.000914s ]
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | INFO: Tag[ route_check ] --END-- [ RunTime:0.001012s ]
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Dispatcher.class.php 第 125 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | INFO: Tag[ app_begin ] --START--
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000624s ]
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000826s ]
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] mysql_connect(): The mysql extension is deprecated and will be removed in the future: use mysqli or PDO instead DbMysql.class.php 第 67 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | SQL: SHOW COLUMNS FROM `czxy_systemconfig` [ RunTime:0.001646s ]
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Db.class.php 第 660 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | SQL: SELECT * FROM `czxy_systemconfig` WHERE ( `ckey` = 'rotateimg' )  [ RunTime:0.000415s ]
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | SQL: SHOW COLUMNS FROM `czxy_subjectrace` [ RunTime:0.003646s ]
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Db.class.php 第 660 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | SQL: SELECT `id`,`racename`,`smallimg` FROM `czxy_subjectrace` ORDER BY id DESC LIMIT 5   [ RunTime:0.000417s ]
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | INFO: Tag[ view_template ] --START--
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | INFO: Run LocationTemplate Behavior [ RunTime:0.000435s ]
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | INFO: Tag[ view_template ] --END-- [ RunTime:0.000517s ]
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | INFO: Tag[ view_parse ] --START--
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 186 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-30T09:54:20+08:00 ] /JSJD/mobile.php/Subjectrace/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
